BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Geography,Credit Score,Delinquency Status,Security,# Accounts,$ Outstandings,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL
Bank_702,867694,2025-02,IntSB,30204020102,03 - Other,02 - > Three years old,04 - APAC,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,8616,410.9,139,28.48,72.89,41.86,2.67,1.88,0.54,4.01,0.0,33
Bank_703,582379,2025-02,IntSB,30204020201,03 - Other,02 - > Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,01 - Secured,1894,105.04,329,13.82,157.01,53.44,4.87,0.86,0.64,5.09,-0.0,38
Bank_704,644390,2025-02,IntSB,30204020202,03 - Other,02 - > Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,02 - Unsecured,2795,473.01,291,44.18,175.36,45.0,3.86,0.32,0.15,4.03,0.0,47
Bank_705,708867,2025-02,IntSB,30204020301,03 - Other,02 - > Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,01 - Secured,8025,440.08,176,24.98,191.14,51.92,3.7,0.29,0.32,3.67,-0.0,58
Bank_706,846238,2025-02,IntSB,30204020302,03 - Other,02 - > Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,02 - Unsecured,4455,99.04,392,30.9,50.74,73.36,3.27,1.68,0.28,4.67,0.0,51
Bank_707,202917,2025-02,IntSB,30204020401,03 - Other,02 - > Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,01 - Secured,8220,314.76,425,10.89,96.78,70.59,3.54,0.98,0.98,3.54,0.68,37
Bank_708,357010,2025-02,IntSB,30204020402,03 - Other,02 - > Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,02 - Unsecured,6232,406.36,273,33.4,153.93,44.82,1.89,1.13,1.1,1.92,0.0,32
Bank_709,955000,2025-02,IntSB,30204020501,03 - Other,02 - > Three years old,04 - APAC,02 - >620,05 - 120+ DPD,01 - Secured,9994,330.77,232,16.35,24.14,85.89,2.02,1.91,0.6,3.33,0.0,42
Bank_710,452747,2025-02,IntSB,30204020502,03 - Other,02 - > Three years old,04 - APAC,02 - >620,05 - 120+ DPD,02 - Unsecured,6988,131.5,171,12.19,57.7,51.54,1.45,1.65,0.19,2.91,0.0,41
Bank_711,494707,2025-02,IntSB,30204030101,03 - Other,02 - > Three years old,04 - APAC,,01 - Current & 1-29 DPD,01 - Secured,9700,161.01,488,40.72,40.54,80.64,4.27,1.92,0.9,5.29,0.0,12
Bank_712,758334,2025-02,IntSB,30204030102,03 - Other,02 - > Three years old,04 - APAC,,01 - Current & 1-29 DPD,02 - Unsecured,3109,419.32,112,31.97,108.01,92.13,0.67,1.45,0.81,1.31,0.0,18
Bank_713,674412,2025-02,IntSB,30204030201,03 - Other,02 - > Three years old,04 - APAC,,02 - 30-59 DPD,01 - Secured,1453,365.22,128,8.2,149.25,31.59,1.95,1.45,0.8,2.6,0.0,45
Bank_714,847667,2025-02,IntSB,30204030202,03 - Other,02 - > Three years old,04 - APAC,,02 - 30-59 DPD,02 - Unsecured,9983,344.92,235,10.79,190.95,22.57,2.1,0.48,1.03,1.55,0.85,65
Bank_715,993844,2025-02,IntSB,30204030301,03 - Other,02 - > Three years old,04 - APAC,,03 - 60-89 DPD,01 - Secured,5712,355.87,147,47.05,144.5,44.26,1.79,0.72,0.28,2.23,0.0,20
Bank_716,806598,2025-02,IntSB,30204030302,03 - Other,02 - > Three years old,04 - APAC,,03 - 60-89 DPD,02 - Unsecured,8566,384.21,50,32.81,11.48,43.76,1.09,0.86,0.74,1.21,-0.0,71
Bank_717,153634,2025-02,IntSB,30204030401,03 - Other,02 - > Three years old,04 - APAC,,04 - 90-119 DPD,01 - Secured,2014,160.65,392,25.93,63.9,88.52,2.9,1.54,1.49,2.95,0.0,37
Bank_718,356529,2025-02,IntSB,30204030402,03 - Other,02 - > Three years old,04 - APAC,,04 - 90-119 DPD,02 - Unsecured,6375,251.19,298,15.72,159.19,81.84,2.81,1.16,0.41,3.56,0.0,19
Bank_719,196160,2025-02,IntSB,30204030501,03 - Other,02 - > Three years old,04 - APAC,,05 - 120+ DPD,01 - Secured,8722,326.61,457,15.86,129.52,21.76,2.49,0.99,1.19,2.29,-0.0,57
Bank_720,946811,2025-02,IntSB,30204030502,03 - Other,02 - > Three years old,04 - APAC,,05 - 120+ DPD,02 - Unsecured,7232,66.54,383,30.21,68.31,73.48,3.44,0.57,0.57,3.44,0.0,44
